[DMH_INCIDENT].[FechaHoraID].[FechaHoraID].[MEMBER_UNIQUE_NAME],[DMH_INCIDENT].[FechaHoraID].[FechaHoraID].[MEMBER_CAPTION],[Measures].[SumaIncidentes]
[DMH_INCIDENT].[FechaHoraID].&[2021061709],2021061709,430
[DMH_INCIDENT].[FechaHoraID].&[2021061710],2021061710,485
[DMH_INCIDENT].[FechaHoraID].&[2021061711],2021061711,456
[DMH_INCIDENT].[FechaHoraID].&[2021061712],2021061712,419
[DMH_INCIDENT].[FechaHoraID].&[2021061713],2021061713,438
[DMH_INCIDENT].[FechaHoraID].&[2021061714],2021061714,503
[DMH_INCIDENT].[FechaHoraID].&[2021061715],2021061715,498
[DMH_INCIDENT].[FechaHoraID].&[2021061716],2021061716,436
[DMH_INCIDENT].[FechaHoraID].&[2021061717],2021061717,423
[DMH_INCIDENT].[FechaHoraID].&[2021061718],2021061718,396
[DMH_INCIDENT].[FechaHoraID].&[2021061719],2021061719,495
[DMH_INCIDENT].[FechaHoraID].&[2021061720],2021061720,513
[DMH_INCIDENT].[FechaHoraID].&[2021061721],2021061721,536
[DMH_INCIDENT].[FechaHoraID].&[2021061722],2021061722,530
[DMH_INCIDENT].[FechaHoraID].&[2021061723],2021061723,494
[DMH_INCIDENT].[FechaHoraID].&[2021061800],2021061800,413
[DMH_INCIDENT].[FechaHoraID].&[2021061801],2021061801,294
[DMH_INCIDENT].[FechaHoraID].&[2021061802],2021061802,233
[DMH_INCIDENT].[FechaHoraID].&[2021061803],2021061803,178
[DMH_INCIDENT].[FechaHoraID].&[2021061804],2021061804,110
[DMH_INCIDENT].[FechaHoraID].&[2021061805],2021061805,120
[DMH_INCIDENT].[FechaHoraID].&[2021061806],2021061806,169
[DMH_INCIDENT].[FechaHoraID].&[2021061807],2021061807,243
[DMH_INCIDENT].[FechaHoraID].&[2021061808],2021061808,330
[DMH_INCIDENT].[FechaHoraID].&[2021061809],2021061809,440
[DMH_INCIDENT].[FechaHoraID].&[2021061810],2021061810,456
[DMH_INCIDENT].[FechaHoraID].&[2021061811],2021061811,549
[DMH_INCIDENT].[FechaHoraID].&[2021061812],2021061812,456
[DMH_INCIDENT].[FechaHoraID].&[2021061813],2021061813,425
[DMH_INCIDENT].[FechaHoraID].&[2021061814],2021061814,570
[DMH_INCIDENT].[FechaHoraID].&[2021061815],2021061815,606
[DMH_INCIDENT].[FechaHoraID].&[2021061816],2021061816,490
[DMH_INCIDENT].[FechaHoraID].&[2021061817],2021061817,487
[DMH_INCIDENT].[FechaHoraID].&[2021061818],2021061818,519
[DMH_INCIDENT].[FechaHoraID].&[2021061819],2021061819,622
[DMH_INCIDENT].[FechaHoraID].&[2021061820],2021061820,695
[DMH_INCIDENT].[FechaHoraID].&[2021061821],2021061821,717
[DMH_INCIDENT].[FechaHoraID].&[2021061822],2021061822,889
[DMH_INCIDENT].[FechaHoraID].&[2021061823],2021061823,881
[DMH_INCIDENT].[FechaHoraID].&[2021061900],2021061900,802
[DMH_INCIDENT].[FechaHoraID].&[2021061901],2021061901,650
[DMH_INCIDENT].[FechaHoraID].&[2021061902],2021061902,533
[DMH_INCIDENT].[FechaHoraID].&[2021061903],2021061903,385
[DMH_INCIDENT].[FechaHoraID].&[2021061904],2021061904,291
[DMH_INCIDENT].[FechaHoraID].&[2021061905],2021061905,190
[DMH_INCIDENT].[FechaHoraID].&[2021061906],2021061906,259
[DMH_INCIDENT].[FechaHoraID].&[2021061907],2021061907,255
[DMH_INCIDENT].[FechaHoraID].&[2021061908],2021061908,360
[DMH_INCIDENT].[FechaHoraID].&[2021061909],2021061909,442
[DMH_INCIDENT].[FechaHoraID].&[2021061910],2021061910,470
[DMH_INCIDENT].[FechaHoraID].&[2021061911],2021061911,478
[DMH_INCIDENT].[FechaHoraID].&[2021061912],2021061912,433
[DMH_INCIDENT].[FechaHoraID].&[2021061913],2021061913,465
[DMH_INCIDENT].[FechaHoraID].&[2021061914],2021061914,494
[DMH_INCIDENT].[FechaHoraID].&[2021061915],2021061915,523
[DMH_INCIDENT].[FechaHoraID].&[2021061916],2021061916,565
[DMH_INCIDENT].[FechaHoraID].&[2021061917],2021061917,615
[DMH_INCIDENT].[FechaHoraID].&[2021061918],2021061918,639
[DMH_INCIDENT].[FechaHoraID].&[2021061919],2021061919,792
[DMH_INCIDENT].[FechaHoraID].&[2021061920],2021061920,880
[DMH_INCIDENT].[FechaHoraID].&[2021061921],2021061921,927
[DMH_INCIDENT].[FechaHoraID].&[2021061922],2021061922,1211
[DMH_INCIDENT].[FechaHoraID].&[2021061923],2021061923,1327
[DMH_INCIDENT].[FechaHoraID].&[2021062000],2021062000,1350
[DMH_INCIDENT].[FechaHoraID].&[2021062001],2021062001,1218
[DMH_INCIDENT].[FechaHoraID].&[2021062002],2021062002,1078
[DMH_INCIDENT].[FechaHoraID].&[2021062003],2021062003,860
[DMH_INCIDENT].[FechaHoraID].&[2021062004],2021062004,671
[DMH_INCIDENT].[FechaHoraID].&[2021062005],2021062005,473
[DMH_INCIDENT].[FechaHoraID].&[2021062006],2021062006,388
[DMH_INCIDENT].[FechaHoraID].&[2021062007],2021062007,355
[DMH_INCIDENT].[FechaHoraID].&[2021062008],2021062008,375
[DMH_INCIDENT].[FechaHoraID].&[2021062009],2021062009,411
[DMH_INCIDENT].[FechaHoraID].&[2021062010],2021062010,493
[DMH_INCIDENT].[FechaHoraID].&[2021062011],2021062011,481
[DMH_INCIDENT].[FechaHoraID].&[2021062012],2021062012,486
[DMH_INCIDENT].[FechaHoraID].&[2021062013],2021062013,493
[DMH_INCIDENT].[FechaHoraID].&[2021062014],2021062014,548
[DMH_INCIDENT].[FechaHoraID].&[2021062015],2021062015,577
[DMH_INCIDENT].[FechaHoraID].&[2021062016],2021062016,567
[DMH_INCIDENT].[FechaHoraID].&[2021062017],2021062017,625
[DMH_INCIDENT].[FechaHoraID].&[2021062018],2021062018,762
[DMH_INCIDENT].[FechaHoraID].&[2021062019],2021062019,956
[DMH_INCIDENT].[FechaHoraID].&[2021062020],2021062020,1086
[DMH_INCIDENT].[FechaHoraID].&[2021062021],2021062021,1265
[DMH_INCIDENT].[FechaHoraID].&[2021062022],2021062022,1517
[DMH_INCIDENT].[FechaHoraID].&[2021062023],2021062023,1271
[DMH_INCIDENT].[FechaHoraID].&[2021062100],2021062100,1159
[DMH_INCIDENT].[FechaHoraID].&[2021062101],2021062101,796
[DMH_INCIDENT].[FechaHoraID].&[2021062102],2021062102,536
[DMH_INCIDENT].[FechaHoraID].&[2021062103],2021062103,388
[DMH_INCIDENT].[FechaHoraID].&[2021062104],2021062104,245
[DMH_INCIDENT].[FechaHoraID].&[2021062105],2021062105,160
[DMH_INCIDENT].[FechaHoraID].&[2021062106],2021062106,212
[DMH_INCIDENT].[FechaHoraID].&[2021062107],2021062107,277
[DMH_INCIDENT].[FechaHoraID].&[2021062108],2021062108,355
[DMH_INCIDENT].[FechaHoraID].&[2021062109],2021062109,467
[DMH_INCIDENT].[FechaHoraID].&[2021062110],2021062110,532
[DMH_INCIDENT].[FechaHoraID].&[2021062111],2021062111,485
[DMH_INCIDENT].[FechaHoraID].&[2021062112],2021062112,484
[DMH_INCIDENT].[FechaHoraID].&[2021062113],2021062113,430
[DMH_INCIDENT].[FechaHoraID].&[2021062114],2021062114,503
[DMH_INCIDENT].[FechaHoraID].&[2021062115],2021062115,450
[DMH_INCIDENT].[FechaHoraID].&[2021062116],2021062116,461
[DMH_INCIDENT].[FechaHoraID].&[2021062117],2021062117,481
[DMH_INCIDENT].[FechaHoraID].&[2021062118],2021062118,441
[DMH_INCIDENT].[FechaHoraID].&[2021062119],2021062119,524
[DMH_INCIDENT].[FechaHoraID].&[2021062120],2021062120,462
[DMH_INCIDENT].[FechaHoraID].&[2021062121],2021062121,444
[DMH_INCIDENT].[FechaHoraID].&[2021062122],2021062122,414
[DMH_INCIDENT].[FechaHoraID].&[2021062123],2021062123,314
[DMH_INCIDENT].[FechaHoraID].&[2021062200],2021062200,225
[DMH_INCIDENT].[FechaHoraID].&[2021062201],2021062201,176
[DMH_INCIDENT].[FechaHoraID].&[2021062202],2021062202,135
[DMH_INCIDENT].[FechaHoraID].&[2021062203],2021062203,108
[DMH_INCIDENT].[FechaHoraID].&[2021062204],2021062204,86
[DMH_INCIDENT].[FechaHoraID].&[2021062205],2021062205,113
[DMH_INCIDENT].[FechaHoraID].&[2021062206],2021062206,175
[DMH_INCIDENT].[FechaHoraID].&[2021062207],2021062207,241
[DMH_INCIDENT].[FechaHoraID].&[2021062208],2021062208,305
[DMH_INCIDENT].[FechaHoraID].&[2021062209],2021062209,457
[DMH_INCIDENT].[FechaHoraID].&[2021062210],2021062210,467
[DMH_INCIDENT].[FechaHoraID].&[2021062211],2021062211,467
[DMH_INCIDENT].[FechaHoraID].&[2021062212],2021062212,450
[DMH_INCIDENT].[FechaHoraID].&[2021062213],2021062213,391
[DMH_INCIDENT].[FechaHoraID].&[2021062214],2021062214,460
[DMH_INCIDENT].[FechaHoraID].&[2021062215],2021062215,481
[DMH_INCIDENT].[FechaHoraID].&[2021062216],2021062216,463
[DMH_INCIDENT].[FechaHoraID].&[2021062217],2021062217,439
[DMH_INCIDENT].[FechaHoraID].&[2021062218],2021062218,427
[DMH_INCIDENT].[FechaHoraID].&[2021062219],2021062219,487
[DMH_INCIDENT].[FechaHoraID].&[2021062220],2021062220,459
[DMH_INCIDENT].[FechaHoraID].&[2021062221],2021062221,466
[DMH_INCIDENT].[FechaHoraID].&[2021062222],2021062222,461
[DMH_INCIDENT].[FechaHoraID].&[2021062223],2021062223,346
[DMH_INCIDENT].[FechaHoraID].&[2021062300],2021062300,291
[DMH_INCIDENT].[FechaHoraID].&[2021062301],2021062301,219
[DMH_INCIDENT].[FechaHoraID].&[2021062302],2021062302,177
[DMH_INCIDENT].[FechaHoraID].&[2021062303],2021062303,139
[DMH_INCIDENT].[FechaHoraID].&[2021062304],2021062304,104
[DMH_INCIDENT].[FechaHoraID].&[2021062305],2021062305,115
[DMH_INCIDENT].[FechaHoraID].&[2021062306],2021062306,174
[DMH_INCIDENT].[FechaHoraID].&[2021062307],2021062307,247
[DMH_INCIDENT].[FechaHoraID].&[2021062308],2021062308,367
[DMH_INCIDENT].[FechaHoraID].&[2021062309],2021062309,457
[DMH_INCIDENT].[FechaHoraID].&[2021062310],2021062310,474
[DMH_INCIDENT].[FechaHoraID].&[2021062311],2021062311,446
[DMH_INCIDENT].[FechaHoraID].&[2021062312],2021062312,421
[DMH_INCIDENT].[FechaHoraID].&[2021062313],2021062313,461
[DMH_INCIDENT].[FechaHoraID].&[2021062314],2021062314,492
[DMH_INCIDENT].[FechaHoraID].&[2021062315],2021062315,457
[DMH_INCIDENT].[FechaHoraID].&[2021062316],2021062316,417
[DMH_INCIDENT].[FechaHoraID].&[2021062317],2021062317,403
[DMH_INCIDENT].[FechaHoraID].&[2021062318],2021062318,419
[DMH_INCIDENT].[FechaHoraID].&[2021062319],2021062319,482
[DMH_INCIDENT].[FechaHoraID].&[2021062320],2021062320,437
[DMH_INCIDENT].[FechaHoraID].&[2021062321],2021062321,468
[DMH_INCIDENT].[FechaHoraID].&[2021062322],2021062322,456
[DMH_INCIDENT].[FechaHoraID].&[2021062323],2021062323,379
[DMH_INCIDENT].[FechaHoraID].&[2021062400],2021062400,296
[DMH_INCIDENT].[FechaHoraID].&[2021062401],2021062401,208
[DMH_INCIDENT].[FechaHoraID].&[2021062402],2021062402,166
[DMH_INCIDENT].[FechaHoraID].&[2021062403],2021062403,141
[DMH_INCIDENT].[FechaHoraID].&[2021062404],2021062404,101
[DMH_INCIDENT].[FechaHoraID].&[2021062405],2021062405,112
[DMH_INCIDENT].[FechaHoraID].&[2021062406],2021062406,186
[DMH_INCIDENT].[FechaHoraID].&[2021062407],2021062407,238
[DMH_INCIDENT].[FechaHoraID].&[2021062408],2021062408,344
[DMH_INCIDENT].[FechaHoraID].&[2021062409],2021062409,409
[DMH_INCIDENT].[FechaHoraID].&[2021062410],2021062410,434
[DMH_INCIDENT].[FechaHoraID].&[2021062411],2021062411,481
[DMH_INCIDENT].[FechaHoraID].&[2021062412],2021062412,412
[DMH_INCIDENT].[FechaHoraID].&[2021062413],2021062413,406
[DMH_INCIDENT].[FechaHoraID].&[2021062414],2021062414,436
[DMH_INCIDENT].[FechaHoraID].&[2021062415],2021062415,488
[DMH_INCIDENT].[FechaHoraID].&[2021062416],2021062416,435
[DMH_INCIDENT].[FechaHoraID].&[2021062417],2021062417,394
[DMH_INCIDENT].[FechaHoraID].&[2021062418],2021062418,436
[DMH_INCIDENT].[FechaHoraID].&[2021062419],2021062419,518
[DMH_INCIDENT].[FechaHoraID].&[2021062420],2021062420,469
[DMH_INCIDENT].[FechaHoraID].&[2021062421],2021062421,504
[DMH_INCIDENT].[FechaHoraID].&[2021062422],2021062422,520
[DMH_INCIDENT].[FechaHoraID].&[2021062423],2021062423,485
[DMH_INCIDENT].[FechaHoraID].&[2021062500],2021062500,375
[DMH_INCIDENT].[FechaHoraID].&[2021062501],2021062501,273
[DMH_INCIDENT].[FechaHoraID].&[2021062502],2021062502,218
[DMH_INCIDENT].[FechaHoraID].&[2021062503],2021062503,175
[DMH_INCIDENT].[FechaHoraID].&[2021062504],2021062504,113
[DMH_INCIDENT].[FechaHoraID].&[2021062505],2021062505,143
[DMH_INCIDENT].[FechaHoraID].&[2021062506],2021062506,181
[DMH_INCIDENT].[FechaHoraID].&[2021062507],2021062507,255
[DMH_INCIDENT].[FechaHoraID].&[2021062508],2021062508,364
[DMH_INCIDENT].[FechaHoraID].&[2021062509],2021062509,397
[DMH_INCIDENT].[FechaHoraID].&[2021062510],2021062510,519
[DMH_INCIDENT].[FechaHoraID].&[2021062511],2021062511,491
[DMH_INCIDENT].[FechaHoraID].&[2021062512],2021062512,456
[DMH_INCIDENT].[FechaHoraID].&[2021062513],2021062513,464
[DMH_INCIDENT].[FechaHoraID].&[2021062514],2021062514,508
[DMH_INCIDENT].[FechaHoraID].&[2021062515],2021062515,540
[DMH_INCIDENT].[FechaHoraID].&[2021062516],2021062516,495
[DMH_INCIDENT].[FechaHoraID].&[2021062517],2021062517,512
[DMH_INCIDENT].[FechaHoraID].&[2021062518],2021062518,521
[DMH_INCIDENT].[FechaHoraID].&[2021062519],2021062519,596
[DMH_INCIDENT].[FechaHoraID].&[2021062520],2021062520,679
[DMH_INCIDENT].[FechaHoraID].&[2021062521],2021062521,693
[DMH_INCIDENT].[FechaHoraID].&[2021062522],2021062522,837
[DMH_INCIDENT].[FechaHoraID].&[2021062523],2021062523,790
[DMH_INCIDENT].[FechaHoraID].&[2021062600],2021062600,713
[DMH_INCIDENT].[FechaHoraID].&[2021062601],2021062601,565
[DMH_INCIDENT].[FechaHoraID].&[2021062602],2021062602,465
[DMH_INCIDENT].[FechaHoraID].&[2021062603],2021062603,364
[DMH_INCIDENT].[FechaHoraID].&[2021062604],2021062604,293
[DMH_INCIDENT].[FechaHoraID].&[2021062605],2021062605,217
[DMH_INCIDENT].[FechaHoraID].&[2021062606],2021062606,214
[DMH_INCIDENT].[FechaHoraID].&[2021062607],2021062607,259
[DMH_INCIDENT].[FechaHoraID].&[2021062608],2021062608,340
[DMH_INCIDENT].[FechaHoraID].&[2021062609],2021062609,422
[DMH_INCIDENT].[FechaHoraID].&[2021062610],2021062610,451
[DMH_INCIDENT].[FechaHoraID].&[2021062611],2021062611,495
[DMH_INCIDENT].[FechaHoraID].&[2021062612],2021062612,462
[DMH_INCIDENT].[FechaHoraID].&[2021062613],2021062613,395
[DMH_INCIDENT].[FechaHoraID].&[2021062614],2021062614,508
[DMH_INCIDENT].[FechaHoraID].&[2021062615],2021062615,476
[DMH_INCIDENT].[FechaHoraID].&[2021062616],2021062616,517
[DMH_INCIDENT].[FechaHoraID].&[2021062617],2021062617,575
[DMH_INCIDENT].[FechaHoraID].&[2021062618],2021062618,616
[DMH_INCIDENT].[FechaHoraID].&[2021062619],2021062619,716
[DMH_INCIDENT].[FechaHoraID].&[2021062620],2021062620,760
[DMH_INCIDENT].[FechaHoraID].&[2021062621],2021062621,970
[DMH_INCIDENT].[FechaHoraID].&[2021062622],2021062622,1115
[DMH_INCIDENT].[FechaHoraID].&[2021062623],2021062623,1166
[DMH_INCIDENT].[FechaHoraID].&[2021062700],2021062700,1172
[DMH_INCIDENT].[FechaHoraID].&[2021062701],2021062701,1060
[DMH_INCIDENT].[FechaHoraID].&[2021062702],2021062702,973
[DMH_INCIDENT].[FechaHoraID].&[2021062703],2021062703,823
[DMH_INCIDENT].[FechaHoraID].&[2021062704],2021062704,583
[DMH_INCIDENT].[FechaHoraID].&[2021062705],2021062705,403
[DMH_INCIDENT].[FechaHoraID].&[2021062706],2021062706,321
[DMH_INCIDENT].[FechaHoraID].&[2021062707],2021062707,322
[DMH_INCIDENT].[FechaHoraID].&[2021062708],2021062708,390
[DMH_INCIDENT].[FechaHoraID].&[2021062709],2021062709,402
[DMH_INCIDENT].[FechaHoraID].&[2021062710],2021062710,452
[DMH_INCIDENT].[FechaHoraID].&[2021062711],2021062711,432
[DMH_INCIDENT].[FechaHoraID].&[2021062712],2021062712,471
[DMH_INCIDENT].[FechaHoraID].&[2021062713],2021062713,414
[DMH_INCIDENT].[FechaHoraID].&[2021062714],2021062714,501
[DMH_INCIDENT].[FechaHoraID].&[2021062715],2021062715,490
[DMH_INCIDENT].[FechaHoraID].&[2021062716],2021062716,443
[DMH_INCIDENT].[FechaHoraID].&[2021062717],2021062717,462
[DMH_INCIDENT].[FechaHoraID].&[2021062718],2021062718,575
[DMH_INCIDENT].[FechaHoraID].&[2021062719],2021062719,659
[DMH_INCIDENT].[FechaHoraID].&[2021062720],2021062720,742
[DMH_INCIDENT].[FechaHoraID].&[2021062721],2021062721,778
[DMH_INCIDENT].[FechaHoraID].&[2021062722],2021062722,803
[DMH_INCIDENT].[FechaHoraID].&[2021062723],2021062723,646
[DMH_INCIDENT].[FechaHoraID].&[2021062800],2021062800,534
[DMH_INCIDENT].[FechaHoraID].&[2021062801],2021062801,332
[DMH_INCIDENT].[FechaHoraID].&[2021062802],2021062802,239
[DMH_INCIDENT].[FechaHoraID].&[2021062803],2021062803,176
[DMH_INCIDENT].[FechaHoraID].&[2021062804],2021062804,99
[DMH_INCIDENT].[FechaHoraID].&[2021062805],2021062805,111
[DMH_INCIDENT].[FechaHoraID].&[2021062806],2021062806,189
[DMH_INCIDENT].[FechaHoraID].&[2021062807],2021062807,232
[DMH_INCIDENT].[FechaHoraID].&[2021062808],2021062808,321
[DMH_INCIDENT].[FechaHoraID].&[2021062809],2021062809,408
[DMH_INCIDENT].[FechaHoraID].&[2021062810],2021062810,504
[DMH_INCIDENT].[FechaHoraID].&[2021062811],2021062811,508
[DMH_INCIDENT].[FechaHoraID].&[2021062812],2021062812,449
[DMH_INCIDENT].[FechaHoraID].&[2021062813],2021062813,432
[DMH_INCIDENT].[FechaHoraID].&[2021062814],2021062814,497
[DMH_INCIDENT].[FechaHoraID].&[2021062815],2021062815,486
[DMH_INCIDENT].[FechaHoraID].&[2021062816],2021062816,452
[DMH_INCIDENT].[FechaHoraID].&[2021062817],2021062817,454
[DMH_INCIDENT].[FechaHoraID].&[2021062818],2021062818,440
[DMH_INCIDENT].[FechaHoraID].&[2021062819],2021062819,482
[DMH_INCIDENT].[FechaHoraID].&[2021062820],2021062820,493
[DMH_INCIDENT].[FechaHoraID].&[2021062821],2021062821,469
[DMH_INCIDENT].[FechaHoraID].&[2021062822],2021062822,427
[DMH_INCIDENT].[FechaHoraID].&[2021062823],2021062823,348
[DMH_INCIDENT].[FechaHoraID].&[2021062900],2021062900,311
[DMH_INCIDENT].[FechaHoraID].&[2021062901],2021062901,179
[DMH_INCIDENT].[FechaHoraID].&[2021062902],2021062902,158
[DMH_INCIDENT].[FechaHoraID].&[2021062903],2021062903,104
[DMH_INCIDENT].[FechaHoraID].&[2021062904],2021062904,102
[DMH_INCIDENT].[FechaHoraID].&[2021062905],2021062905,101
[DMH_INCIDENT].[FechaHoraID].&[2021062906],2021062906,187
[DMH_INCIDENT].[FechaHoraID].&[2021062907],2021062907,230
[DMH_INCIDENT].[FechaHoraID].&[2021062908],2021062908,323
[DMH_INCIDENT].[FechaHoraID].&[2021062909],2021062909,420
[DMH_INCIDENT].[FechaHoraID].&[2021062910],2021062910,463
[DMH_INCIDENT].[FechaHoraID].&[2021062911],2021062911,487
[DMH_INCIDENT].[FechaHoraID].&[2021062912],2021062912,436
[DMH_INCIDENT].[FechaHoraID].&[2021062913],2021062913,407
[DMH_INCIDENT].[FechaHoraID].&[2021062914],2021062914,424
[DMH_INCIDENT].[FechaHoraID].&[2021062915],2021062915,479
[DMH_INCIDENT].[FechaHoraID].&[2021062916],2021062916,417
[DMH_INCIDENT].[FechaHoraID].&[2021062917],2021062917,376
[DMH_INCIDENT].[FechaHoraID].&[2021062918],2021062918,408
[DMH_INCIDENT].[FechaHoraID].&[2021062919],2021062919,433
[DMH_INCIDENT].[FechaHoraID].&[2021062920],2021062920,457
[DMH_INCIDENT].[FechaHoraID].&[2021062921],2021062921,485
[DMH_INCIDENT].[FechaHoraID].&[2021062922],2021062922,435
[DMH_INCIDENT].[FechaHoraID].&[2021062923],2021062923,342
[DMH_INCIDENT].[FechaHoraID].&[2021063000],2021063000,306
[DMH_INCIDENT].[FechaHoraID].&[2021063001],2021063001,188
[DMH_INCIDENT].[FechaHoraID].&[2021063002],2021063002,158
[DMH_INCIDENT].[FechaHoraID].&[2021063003],2021063003,106
[DMH_INCIDENT].[FechaHoraID].&[2021063004],2021063004,97
[DMH_INCIDENT].[FechaHoraID].&[2021063005],2021063005,131
[DMH_INCIDENT].[FechaHoraID].&[2021063006],2021063006,165
[DMH_INCIDENT].[FechaHoraID].&[2021063007],2021063007,255
[DMH_INCIDENT].[FechaHoraID].&[2021063008],2021063008,353
[DMH_INCIDENT].[FechaHoraID].&[2021063009],2021063009,418
[DMH_INCIDENT].[FechaHoraID].&[2021063010],2021063010,486
[DMH_INCIDENT].[FechaHoraID].&[2021063011],2021063011,437
[DMH_INCIDENT].[FechaHoraID].&[2021063012],2021063012,446
[DMH_INCIDENT].[FechaHoraID].&[2021063013],2021063013,423
[DMH_INCIDENT].[FechaHoraID].&[2021063014],2021063014,465
[DMH_INCIDENT].[FechaHoraID].&[2021063015],2021063015,474
[DMH_INCIDENT].[FechaHoraID].&[2021063016],2021063016,406
[DMH_INCIDENT].[FechaHoraID].&[2021063017],2021063017,404
[DMH_INCIDENT].[FechaHoraID].&[2021063018],2021063018,437
[DMH_INCIDENT].[FechaHoraID].&[2021063019],2021063019,414
[DMH_INCIDENT].[FechaHoraID].&[2021063020],2021063020,422
[DMH_INCIDENT].[FechaHoraID].&[2021063021],2021063021,459
[DMH_INCIDENT].[FechaHoraID].&[2021063022],2021063022,496
[DMH_INCIDENT].[FechaHoraID].&[2021063023],2021063023,376
[DMH_INCIDENT].[FechaHoraID].&[2021070100],2021070100,337
[DMH_INCIDENT].[FechaHoraID].&[2021070101],2021070101,226
[DMH_INCIDENT].[FechaHoraID].&[2021070102],2021070102,199
[DMH_INCIDENT].[FechaHoraID].&[2021070103],2021070103,148
[DMH_INCIDENT].[FechaHoraID].&[2021070104],2021070104,96
[DMH_INCIDENT].[FechaHoraID].&[2021070105],2021070105,121
[DMH_INCIDENT].[FechaHoraID].&[2021070106],2021070106,183
[DMH_INCIDENT].[FechaHoraID].&[2021070107],2021070107,224
[DMH_INCIDENT].[FechaHoraID].&[2021070108],2021070108,320
[DMH_INCIDENT].[FechaHoraID].&[2021070109],2021070109,441
[DMH_INCIDENT].[FechaHoraID].&[2021070110],2021070110,461
[DMH_INCIDENT].[FechaHoraID].&[2021070111],2021070111,459
[DMH_INCIDENT].[FechaHoraID].&[2021070112],2021070112,415
[DMH_INCIDENT].[FechaHoraID].&[2021070113],2021070113,436
[DMH_INCIDENT].[FechaHoraID].&[2021070114],2021070114,513
[DMH_INCIDENT].[FechaHoraID].&[2021070115],2021070115,448
[DMH_INCIDENT].[FechaHoraID].&[2021070116],2021070116,411
[DMH_INCIDENT].[FechaHoraID].&[2021070117],2021070117,419
[DMH_INCIDENT].[FechaHoraID].&[2021070118],2021070118,439
[DMH_INCIDENT].[FechaHoraID].&[2021070119],2021070119,474
[DMH_INCIDENT].[FechaHoraID].&[2021070120],2021070120,504
[DMH_INCIDENT].[FechaHoraID].&[2021070121],2021070121,541
[DMH_INCIDENT].[FechaHoraID].&[2021070122],2021070122,540
[DMH_INCIDENT].[FechaHoraID].&[2021070123],2021070123,524
[DMH_INCIDENT].[FechaHoraID].&[2021070200],2021070200,398
[DMH_INCIDENT].[FechaHoraID].&[2021070201],2021070201,295
[DMH_INCIDENT].[FechaHoraID].&[2021070202],2021070202,251
[DMH_INCIDENT].[FechaHoraID].&[2021070203],2021070203,178
[DMH_INCIDENT].[FechaHoraID].&[2021070204],2021070204,138
[DMH_INCIDENT].[FechaHoraID].&[2021070205],2021070205,131
[DMH_INCIDENT].[FechaHoraID].&[2021070206],2021070206,192
[DMH_INCIDENT].[FechaHoraID].&[2021070207],2021070207,246
[DMH_INCIDENT].[FechaHoraID].&[2021070208],2021070208,339
[DMH_INCIDENT].[FechaHoraID].&[2021070209],2021070209,462
[DMH_INCIDENT].[FechaHoraID].&[2021070210],2021070210,487
[DMH_INCIDENT].[FechaHoraID].&[2021070211],2021070211,489
[DMH_INCIDENT].[FechaHoraID].&[2021070212],2021070212,480
[DMH_INCIDENT].[FechaHoraID].&[2021070213],2021070213,409
[DMH_INCIDENT].[FechaHoraID].&[2021070214],2021070214,485
[DMH_INCIDENT].[FechaHoraID].&[2021070215],2021070215,513
[DMH_INCIDENT].[FechaHoraID].&[2021070216],2021070216,488
[DMH_INCIDENT].[FechaHoraID].&[2021070217],2021070217,505
[DMH_INCIDENT].[FechaHoraID].&[2021070218],2021070218,458
[DMH_INCIDENT].[FechaHoraID].&[2021070219],2021070219,533
[DMH_INCIDENT].[FechaHoraID].&[2021070220],2021070220,556
[DMH_INCIDENT].[FechaHoraID].&[2021070221],2021070221,685
[DMH_INCIDENT].[FechaHoraID].&[2021070222],2021070222,761
[DMH_INCIDENT].[FechaHoraID].&[2021070223],2021070223,746
[DMH_INCIDENT].[FechaHoraID].&[2021070300],2021070300,709
[DMH_INCIDENT].[FechaHoraID].&[2021070301],2021070301,612
[DMH_INCIDENT].[FechaHoraID].&[2021070302],2021070302,460
[DMH_INCIDENT].[FechaHoraID].&[2021070303],2021070303,445
[DMH_INCIDENT].[FechaHoraID].&[2021070304],2021070304,275
