[DMH_INCIDENT].[HoraId].[HoraId].[MEMBER_UNIQUE_NAME],[DMH_INCIDENT].[HoraId].[HoraId].[MEMBER_CAPTION],[Measures].[SumaIncidentes]
[DMH_INCIDENT].[HoraId].&[230133],230133,370
[DMH_INCIDENT].[HoraId].&[230134],230134,351
[DMH_INCIDENT].[HoraId].&[230135],230135,334
[DMH_INCIDENT].[HoraId].&[230136],230136,363
[DMH_INCIDENT].[HoraId].&[230137],230137,309
[DMH_INCIDENT].[HoraId].&[230138],230138,373
[DMH_INCIDENT].[HoraId].&[230139],230139,368
[DMH_INCIDENT].[HoraId].&[230140],230140,342
[DMH_INCIDENT].[HoraId].&[230141],230141,321
[DMH_INCIDENT].[HoraId].&[230142],230142,329
[DMH_INCIDENT].[HoraId].&[230143],230143,327
[DMH_INCIDENT].[HoraId].&[230144],230144,334
[DMH_INCIDENT].[HoraId].&[230145],230145,349
[DMH_INCIDENT].[HoraId].&[230146],230146,326
[DMH_INCIDENT].[HoraId].&[230147],230147,326
[DMH_INCIDENT].[HoraId].&[230148],230148,369
[DMH_INCIDENT].[HoraId].&[230149],230149,341
[DMH_INCIDENT].[HoraId].&[230150],230150,349
[DMH_INCIDENT].[HoraId].&[230151],230151,340
[DMH_INCIDENT].[HoraId].&[230152],230152,324
[DMH_INCIDENT].[HoraId].&[230153],230153,317
[DMH_INCIDENT].[HoraId].&[230154],230154,355
[DMH_INCIDENT].[HoraId].&[230155],230155,378
[DMH_INCIDENT].[HoraId].&[230156],230156,341
[DMH_INCIDENT].[HoraId].&[230157],230157,336
[DMH_INCIDENT].[HoraId].&[230158],230158,353
[DMH_INCIDENT].[HoraId].&[230159],230159,340
[DMH_INCIDENT].[HoraId].&[230200],230200,350
[DMH_INCIDENT].[HoraId].&[230201],230201,329
[DMH_INCIDENT].[HoraId].&[230202],230202,338
[DMH_INCIDENT].[HoraId].&[230203],230203,307
[DMH_INCIDENT].[HoraId].&[230204],230204,340
[DMH_INCIDENT].[HoraId].&[230205],230205,325
[DMH_INCIDENT].[HoraId].&[230206],230206,370
[DMH_INCIDENT].[HoraId].&[230207],230207,391
[DMH_INCIDENT].[HoraId].&[230208],230208,360
[DMH_INCIDENT].[HoraId].&[230209],230209,352
[DMH_INCIDENT].[HoraId].&[230210],230210,355
[DMH_INCIDENT].[HoraId].&[230211],230211,365
[DMH_INCIDENT].[HoraId].&[230212],230212,332
[DMH_INCIDENT].[HoraId].&[230213],230213,345
[DMH_INCIDENT].[HoraId].&[230214],230214,337
[DMH_INCIDENT].[HoraId].&[230215],230215,333
[DMH_INCIDENT].[HoraId].&[230216],230216,324
[DMH_INCIDENT].[HoraId].&[230217],230217,319
[DMH_INCIDENT].[HoraId].&[230218],230218,343
[DMH_INCIDENT].[HoraId].&[230219],230219,316
[DMH_INCIDENT].[HoraId].&[230220],230220,340
[DMH_INCIDENT].[HoraId].&[230221],230221,364
[DMH_INCIDENT].[HoraId].&[230222],230222,356
[DMH_INCIDENT].[HoraId].&[230223],230223,362
[DMH_INCIDENT].[HoraId].&[230224],230224,328
[DMH_INCIDENT].[HoraId].&[230225],230225,391
[DMH_INCIDENT].[HoraId].&[230226],230226,376
[DMH_INCIDENT].[HoraId].&[230227],230227,361
[DMH_INCIDENT].[HoraId].&[230228],230228,344
[DMH_INCIDENT].[HoraId].&[230229],230229,316
[DMH_INCIDENT].[HoraId].&[230230],230230,351
[DMH_INCIDENT].[HoraId].&[230231],230231,333
[DMH_INCIDENT].[HoraId].&[230232],230232,355
[DMH_INCIDENT].[HoraId].&[230233],230233,309
[DMH_INCIDENT].[HoraId].&[230234],230234,325
[DMH_INCIDENT].[HoraId].&[230235],230235,318
[DMH_INCIDENT].[HoraId].&[230236],230236,355
[DMH_INCIDENT].[HoraId].&[230237],230237,354
[DMH_INCIDENT].[HoraId].&[230238],230238,323
[DMH_INCIDENT].[HoraId].&[230239],230239,352
[DMH_INCIDENT].[HoraId].&[230240],230240,350
[DMH_INCIDENT].[HoraId].&[230241],230241,331
[DMH_INCIDENT].[HoraId].&[230242],230242,333
[DMH_INCIDENT].[HoraId].&[230243],230243,337
[DMH_INCIDENT].[HoraId].&[230244],230244,370
[DMH_INCIDENT].[HoraId].&[230245],230245,373
[DMH_INCIDENT].[HoraId].&[230246],230246,339
[DMH_INCIDENT].[HoraId].&[230247],230247,328
[DMH_INCIDENT].[HoraId].&[230248],230248,319
[DMH_INCIDENT].[HoraId].&[230249],230249,367
[DMH_INCIDENT].[HoraId].&[230250],230250,338
[DMH_INCIDENT].[HoraId].&[230251],230251,333
[DMH_INCIDENT].[HoraId].&[230252],230252,379
[DMH_INCIDENT].[HoraId].&[230253],230253,357
[DMH_INCIDENT].[HoraId].&[230254],230254,330
[DMH_INCIDENT].[HoraId].&[230255],230255,329
[DMH_INCIDENT].[HoraId].&[230256],230256,329
[DMH_INCIDENT].[HoraId].&[230257],230257,303
[DMH_INCIDENT].[HoraId].&[230258],230258,328
[DMH_INCIDENT].[HoraId].&[230259],230259,371
[DMH_INCIDENT].[HoraId].&[230300],230300,353
[DMH_INCIDENT].[HoraId].&[230301],230301,329
[DMH_INCIDENT].[HoraId].&[230302],230302,352
[DMH_INCIDENT].[HoraId].&[230303],230303,349
[DMH_INCIDENT].[HoraId].&[230304],230304,328
[DMH_INCIDENT].[HoraId].&[230305],230305,366
[DMH_INCIDENT].[HoraId].&[230306],230306,359
[DMH_INCIDENT].[HoraId].&[230307],230307,311
[DMH_INCIDENT].[HoraId].&[230308],230308,334
[DMH_INCIDENT].[HoraId].&[230309],230309,337
[DMH_INCIDENT].[HoraId].&[230310],230310,364
[DMH_INCIDENT].[HoraId].&[230311],230311,340
[DMH_INCIDENT].[HoraId].&[230312],230312,331
[DMH_INCIDENT].[HoraId].&[230313],230313,338
[DMH_INCIDENT].[HoraId].&[230314],230314,286
[DMH_INCIDENT].[HoraId].&[230315],230315,326
[DMH_INCIDENT].[HoraId].&[230316],230316,358
[DMH_INCIDENT].[HoraId].&[230317],230317,351
[DMH_INCIDENT].[HoraId].&[230318],230318,332
[DMH_INCIDENT].[HoraId].&[230319],230319,361
[DMH_INCIDENT].[HoraId].&[230320],230320,325
[DMH_INCIDENT].[HoraId].&[230321],230321,326
[DMH_INCIDENT].[HoraId].&[230322],230322,356
[DMH_INCIDENT].[HoraId].&[230323],230323,300
[DMH_INCIDENT].[HoraId].&[230324],230324,369
[DMH_INCIDENT].[HoraId].&[230325],230325,368
[DMH_INCIDENT].[HoraId].&[230326],230326,305
[DMH_INCIDENT].[HoraId].&[230327],230327,351
[DMH_INCIDENT].[HoraId].&[230328],230328,352
[DMH_INCIDENT].[HoraId].&[230329],230329,357
[DMH_INCIDENT].[HoraId].&[230330],230330,359
[DMH_INCIDENT].[HoraId].&[230331],230331,347
[DMH_INCIDENT].[HoraId].&[230332],230332,324
[DMH_INCIDENT].[HoraId].&[230333],230333,345
[DMH_INCIDENT].[HoraId].&[230334],230334,377
[DMH_INCIDENT].[HoraId].&[230335],230335,353
[DMH_INCIDENT].[HoraId].&[230336],230336,335
[DMH_INCIDENT].[HoraId].&[230337],230337,346
[DMH_INCIDENT].[HoraId].&[230338],230338,354
[DMH_INCIDENT].[HoraId].&[230339],230339,323
[DMH_INCIDENT].[HoraId].&[230340],230340,343
[DMH_INCIDENT].[HoraId].&[230341],230341,340
[DMH_INCIDENT].[HoraId].&[230342],230342,343
[DMH_INCIDENT].[HoraId].&[230343],230343,342
[DMH_INCIDENT].[HoraId].&[230344],230344,334
[DMH_INCIDENT].[HoraId].&[230345],230345,314
[DMH_INCIDENT].[HoraId].&[230346],230346,325
[DMH_INCIDENT].[HoraId].&[230347],230347,349
[DMH_INCIDENT].[HoraId].&[230348],230348,371
[DMH_INCIDENT].[HoraId].&[230349],230349,327
[DMH_INCIDENT].[HoraId].&[230350],230350,345
[DMH_INCIDENT].[HoraId].&[230351],230351,339
[DMH_INCIDENT].[HoraId].&[230352],230352,329
[DMH_INCIDENT].[HoraId].&[230353],230353,352
[DMH_INCIDENT].[HoraId].&[230354],230354,316
[DMH_INCIDENT].[HoraId].&[230355],230355,329
[DMH_INCIDENT].[HoraId].&[230356],230356,333
[DMH_INCIDENT].[HoraId].&[230357],230357,361
[DMH_INCIDENT].[HoraId].&[230358],230358,349
[DMH_INCIDENT].[HoraId].&[230359],230359,382
[DMH_INCIDENT].[HoraId].&[230400],230400,329
[DMH_INCIDENT].[HoraId].&[230401],230401,357
[DMH_INCIDENT].[HoraId].&[230402],230402,301
[DMH_INCIDENT].[HoraId].&[230403],230403,356
[DMH_INCIDENT].[HoraId].&[230404],230404,320
[DMH_INCIDENT].[HoraId].&[230405],230405,351
[DMH_INCIDENT].[HoraId].&[230406],230406,327
[DMH_INCIDENT].[HoraId].&[230407],230407,318
[DMH_INCIDENT].[HoraId].&[230408],230408,363
[DMH_INCIDENT].[HoraId].&[230409],230409,316
[DMH_INCIDENT].[HoraId].&[230410],230410,352
[DMH_INCIDENT].[HoraId].&[230411],230411,345
[DMH_INCIDENT].[HoraId].&[230412],230412,333
[DMH_INCIDENT].[HoraId].&[230413],230413,330
[DMH_INCIDENT].[HoraId].&[230414],230414,327
[DMH_INCIDENT].[HoraId].&[230415],230415,331
[DMH_INCIDENT].[HoraId].&[230416],230416,353
[DMH_INCIDENT].[HoraId].&[230417],230417,371
[DMH_INCIDENT].[HoraId].&[230418],230418,385
[DMH_INCIDENT].[HoraId].&[230419],230419,340
[DMH_INCIDENT].[HoraId].&[230420],230420,329
[DMH_INCIDENT].[HoraId].&[230421],230421,324
[DMH_INCIDENT].[HoraId].&[230422],230422,320
[DMH_INCIDENT].[HoraId].&[230423],230423,351
[DMH_INCIDENT].[HoraId].&[230424],230424,334
[DMH_INCIDENT].[HoraId].&[230425],230425,335
[DMH_INCIDENT].[HoraId].&[230426],230426,344
[DMH_INCIDENT].[HoraId].&[230427],230427,332
[DMH_INCIDENT].[HoraId].&[230428],230428,344
[DMH_INCIDENT].[HoraId].&[230429],230429,321
[DMH_INCIDENT].[HoraId].&[230430],230430,357
[DMH_INCIDENT].[HoraId].&[230431],230431,339
[DMH_INCIDENT].[HoraId].&[230432],230432,338
[DMH_INCIDENT].[HoraId].&[230433],230433,323
[DMH_INCIDENT].[HoraId].&[230434],230434,328
[DMH_INCIDENT].[HoraId].&[230435],230435,338
[DMH_INCIDENT].[HoraId].&[230436],230436,362
[DMH_INCIDENT].[HoraId].&[230437],230437,363
[DMH_INCIDENT].[HoraId].&[230438],230438,327
[DMH_INCIDENT].[HoraId].&[230439],230439,321
[DMH_INCIDENT].[HoraId].&[230440],230440,321
[DMH_INCIDENT].[HoraId].&[230441],230441,348
[DMH_INCIDENT].[HoraId].&[230442],230442,337
[DMH_INCIDENT].[HoraId].&[230443],230443,333
[DMH_INCIDENT].[HoraId].&[230444],230444,358
[DMH_INCIDENT].[HoraId].&[230445],230445,320
[DMH_INCIDENT].[HoraId].&[230446],230446,371
[DMH_INCIDENT].[HoraId].&[230447],230447,319
[DMH_INCIDENT].[HoraId].&[230448],230448,342
[DMH_INCIDENT].[HoraId].&[230449],230449,322
[DMH_INCIDENT].[HoraId].&[230450],230450,346
[DMH_INCIDENT].[HoraId].&[230451],230451,323
[DMH_INCIDENT].[HoraId].&[230452],230452,311
[DMH_INCIDENT].[HoraId].&[230453],230453,320
[DMH_INCIDENT].[HoraId].&[230454],230454,330
[DMH_INCIDENT].[HoraId].&[230455],230455,329
[DMH_INCIDENT].[HoraId].&[230456],230456,337
[DMH_INCIDENT].[HoraId].&[230457],230457,344
[DMH_INCIDENT].[HoraId].&[230458],230458,345
[DMH_INCIDENT].[HoraId].&[230459],230459,301
[DMH_INCIDENT].[HoraId].&[230500],230500,355
[DMH_INCIDENT].[HoraId].&[230501],230501,359
[DMH_INCIDENT].[HoraId].&[230502],230502,375
[DMH_INCIDENT].[HoraId].&[230503],230503,349
[DMH_INCIDENT].[HoraId].&[230504],230504,324
[DMH_INCIDENT].[HoraId].&[230505],230505,341
[DMH_INCIDENT].[HoraId].&[230506],230506,326
[DMH_INCIDENT].[HoraId].&[230507],230507,325
[DMH_INCIDENT].[HoraId].&[230508],230508,351
[DMH_INCIDENT].[HoraId].&[230509],230509,351
[DMH_INCIDENT].[HoraId].&[230510],230510,350
[DMH_INCIDENT].[HoraId].&[230511],230511,338
[DMH_INCIDENT].[HoraId].&[230512],230512,361
[DMH_INCIDENT].[HoraId].&[230513],230513,326
[DMH_INCIDENT].[HoraId].&[230514],230514,362
[DMH_INCIDENT].[HoraId].&[230515],230515,321
[DMH_INCIDENT].[HoraId].&[230516],230516,324
[DMH_INCIDENT].[HoraId].&[230517],230517,349
[DMH_INCIDENT].[HoraId].&[230518],230518,342
[DMH_INCIDENT].[HoraId].&[230519],230519,360
[DMH_INCIDENT].[HoraId].&[230520],230520,348
[DMH_INCIDENT].[HoraId].&[230521],230521,327
[DMH_INCIDENT].[HoraId].&[230522],230522,343
[DMH_INCIDENT].[HoraId].&[230523],230523,321
[DMH_INCIDENT].[HoraId].&[230524],230524,362
[DMH_INCIDENT].[HoraId].&[230525],230525,367
[DMH_INCIDENT].[HoraId].&[230526],230526,386
[DMH_INCIDENT].[HoraId].&[230527],230527,314
[DMH_INCIDENT].[HoraId].&[230528],230528,317
[DMH_INCIDENT].[HoraId].&[230529],230529,321
[DMH_INCIDENT].[HoraId].&[230530],230530,329
[DMH_INCIDENT].[HoraId].&[230531],230531,311
[DMH_INCIDENT].[HoraId].&[230532],230532,304
[DMH_INCIDENT].[HoraId].&[230533],230533,353
[DMH_INCIDENT].[HoraId].&[230534],230534,336
[DMH_INCIDENT].[HoraId].&[230535],230535,313
[DMH_INCIDENT].[HoraId].&[230536],230536,339
[DMH_INCIDENT].[HoraId].&[230537],230537,320
[DMH_INCIDENT].[HoraId].&[230538],230538,373
[DMH_INCIDENT].[HoraId].&[230539],230539,337
[DMH_INCIDENT].[HoraId].&[230540],230540,339
[DMH_INCIDENT].[HoraId].&[230541],230541,352
[DMH_INCIDENT].[HoraId].&[230542],230542,339
[DMH_INCIDENT].[HoraId].&[230543],230543,326
[DMH_INCIDENT].[HoraId].&[230544],230544,329
[DMH_INCIDENT].[HoraId].&[230545],230545,364
[DMH_INCIDENT].[HoraId].&[230546],230546,332
[DMH_INCIDENT].[HoraId].&[230547],230547,320
[DMH_INCIDENT].[HoraId].&[230548],230548,340
[DMH_INCIDENT].[HoraId].&[230549],230549,336
[DMH_INCIDENT].[HoraId].&[230550],230550,325
[DMH_INCIDENT].[HoraId].&[230551],230551,345
[DMH_INCIDENT].[HoraId].&[230552],230552,326
[DMH_INCIDENT].[HoraId].&[230553],230553,324
[DMH_INCIDENT].[HoraId].&[230554],230554,333
[DMH_INCIDENT].[HoraId].&[230555],230555,354
[DMH_INCIDENT].[HoraId].&[230556],230556,338
[DMH_INCIDENT].[HoraId].&[230557],230557,337
[DMH_INCIDENT].[HoraId].&[230558],230558,313
[DMH_INCIDENT].[HoraId].&[230559],230559,337
[DMH_INCIDENT].[HoraId].&[230600],230600,337
[DMH_INCIDENT].[HoraId].&[230601],230601,331
[DMH_INCIDENT].[HoraId].&[230602],230602,335
[DMH_INCIDENT].[HoraId].&[230603],230603,362
[DMH_INCIDENT].[HoraId].&[230604],230604,359
[DMH_INCIDENT].[HoraId].&[230605],230605,333
[DMH_INCIDENT].[HoraId].&[230606],230606,331
[DMH_INCIDENT].[HoraId].&[230607],230607,344
[DMH_INCIDENT].[HoraId].&[230608],230608,349
[DMH_INCIDENT].[HoraId].&[230609],230609,373
[DMH_INCIDENT].[HoraId].&[230610],230610,314
[DMH_INCIDENT].[HoraId].&[230611],230611,345
[DMH_INCIDENT].[HoraId].&[230612],230612,341
[DMH_INCIDENT].[HoraId].&[230613],230613,348
[DMH_INCIDENT].[HoraId].&[230614],230614,347
[DMH_INCIDENT].[HoraId].&[230615],230615,341
[DMH_INCIDENT].[HoraId].&[230616],230616,339
[DMH_INCIDENT].[HoraId].&[230617],230617,347
[DMH_INCIDENT].[HoraId].&[230618],230618,348
[DMH_INCIDENT].[HoraId].&[230619],230619,315
[DMH_INCIDENT].[HoraId].&[230620],230620,360
[DMH_INCIDENT].[HoraId].&[230621],230621,344
[DMH_INCIDENT].[HoraId].&[230622],230622,334
[DMH_INCIDENT].[HoraId].&[230623],230623,341
[DMH_INCIDENT].[HoraId].&[230624],230624,351
[DMH_INCIDENT].[HoraId].&[230625],230625,317
[DMH_INCIDENT].[HoraId].&[230626],230626,329
[DMH_INCIDENT].[HoraId].&[230627],230627,355
[DMH_INCIDENT].[HoraId].&[230628],230628,380
[DMH_INCIDENT].[HoraId].&[230629],230629,354
[DMH_INCIDENT].[HoraId].&[230630],230630,350
[DMH_INCIDENT].[HoraId].&[230631],230631,340
[DMH_INCIDENT].[HoraId].&[230632],230632,349
[DMH_INCIDENT].[HoraId].&[230633],230633,337
[DMH_INCIDENT].[HoraId].&[230634],230634,316
[DMH_INCIDENT].[HoraId].&[230635],230635,301
[DMH_INCIDENT].[HoraId].&[230636],230636,349
[DMH_INCIDENT].[HoraId].&[230637],230637,339
[DMH_INCIDENT].[HoraId].&[230638],230638,343
[DMH_INCIDENT].[HoraId].&[230639],230639,324
[DMH_INCIDENT].[HoraId].&[230640],230640,335
[DMH_INCIDENT].[HoraId].&[230641],230641,307
[DMH_INCIDENT].[HoraId].&[230642],230642,313
[DMH_INCIDENT].[HoraId].&[230643],230643,342
[DMH_INCIDENT].[HoraId].&[230644],230644,371
[DMH_INCIDENT].[HoraId].&[230645],230645,319
[DMH_INCIDENT].[HoraId].&[230646],230646,327
[DMH_INCIDENT].[HoraId].&[230647],230647,329
[DMH_INCIDENT].[HoraId].&[230648],230648,348
[DMH_INCIDENT].[HoraId].&[230649],230649,359
[DMH_INCIDENT].[HoraId].&[230650],230650,369
[DMH_INCIDENT].[HoraId].&[230651],230651,334
[DMH_INCIDENT].[HoraId].&[230652],230652,334
[DMH_INCIDENT].[HoraId].&[230653],230653,344
[DMH_INCIDENT].[HoraId].&[230654],230654,346
[DMH_INCIDENT].[HoraId].&[230655],230655,384
[DMH_INCIDENT].[HoraId].&[230656],230656,348
[DMH_INCIDENT].[HoraId].&[230657],230657,346
[DMH_INCIDENT].[HoraId].&[230658],230658,312
[DMH_INCIDENT].[HoraId].&[230659],230659,349
[DMH_INCIDENT].[HoraId].&[230700],230700,341
[DMH_INCIDENT].[HoraId].&[230701],230701,325
[DMH_INCIDENT].[HoraId].&[230702],230702,325
[DMH_INCIDENT].[HoraId].&[230703],230703,319
[DMH_INCIDENT].[HoraId].&[230704],230704,297
[DMH_INCIDENT].[HoraId].&[230705],230705,333
[DMH_INCIDENT].[HoraId].&[230706],230706,332
[DMH_INCIDENT].[HoraId].&[230707],230707,329
[DMH_INCIDENT].[HoraId].&[230708],230708,338
[DMH_INCIDENT].[HoraId].&[230709],230709,366
[DMH_INCIDENT].[HoraId].&[230710],230710,336
[DMH_INCIDENT].[HoraId].&[230711],230711,319
[DMH_INCIDENT].[HoraId].&[230712],230712,342
[DMH_INCIDENT].[HoraId].&[230713],230713,350
[DMH_INCIDENT].[HoraId].&[230714],230714,351
[DMH_INCIDENT].[HoraId].&[230715],230715,357
[DMH_INCIDENT].[HoraId].&[230716],230716,349
[DMH_INCIDENT].[HoraId].&[230717],230717,321
[DMH_INCIDENT].[HoraId].&[230718],230718,334
[DMH_INCIDENT].[HoraId].&[230719],230719,362
[DMH_INCIDENT].[HoraId].&[230720],230720,358
[DMH_INCIDENT].[HoraId].&[230721],230721,346
[DMH_INCIDENT].[HoraId].&[230722],230722,306
[DMH_INCIDENT].[HoraId].&[230723],230723,360
[DMH_INCIDENT].[HoraId].&[230724],230724,365
[DMH_INCIDENT].[HoraId].&[230725],230725,306
[DMH_INCIDENT].[HoraId].&[230726],230726,347
[DMH_INCIDENT].[HoraId].&[230727],230727,328
[DMH_INCIDENT].[HoraId].&[230728],230728,318
[DMH_INCIDENT].[HoraId].&[230729],230729,350
[DMH_INCIDENT].[HoraId].&[230730],230730,303
[DMH_INCIDENT].[HoraId].&[230731],230731,299
[DMH_INCIDENT].[HoraId].&[230732],230732,326
[DMH_INCIDENT].[HoraId].&[230733],230733,351
[DMH_INCIDENT].[HoraId].&[230734],230734,308
[DMH_INCIDENT].[HoraId].&[230735],230735,319
[DMH_INCIDENT].[HoraId].&[230736],230736,346
[DMH_INCIDENT].[HoraId].&[230737],230737,331
[DMH_INCIDENT].[HoraId].&[230738],230738,353
[DMH_INCIDENT].[HoraId].&[230739],230739,357
[DMH_INCIDENT].[HoraId].&[230740],230740,397
[DMH_INCIDENT].[HoraId].&[230741],230741,346
[DMH_INCIDENT].[HoraId].&[230742],230742,355
[DMH_INCIDENT].[HoraId].&[230743],230743,351
[DMH_INCIDENT].[HoraId].&[230744],230744,311
[DMH_INCIDENT].[HoraId].&[230745],230745,321
[DMH_INCIDENT].[HoraId].&[230746],230746,353
[DMH_INCIDENT].[HoraId].&[230747],230747,326
[DMH_INCIDENT].[HoraId].&[230748],230748,315
[DMH_INCIDENT].[HoraId].&[230749],230749,290
[DMH_INCIDENT].[HoraId].&[230750],230750,341
[DMH_INCIDENT].[HoraId].&[230751],230751,350
[DMH_INCIDENT].[HoraId].&[230752],230752,354
[DMH_INCIDENT].[HoraId].&[230753],230753,358
[DMH_INCIDENT].[HoraId].&[230754],230754,329
[DMH_INCIDENT].[HoraId].&[230755],230755,334
[DMH_INCIDENT].[HoraId].&[230756],230756,328
[DMH_INCIDENT].[HoraId].&[230757],230757,357
[DMH_INCIDENT].[HoraId].&[230758],230758,339
[DMH_INCIDENT].[HoraId].&[230759],230759,354
[DMH_INCIDENT].[HoraId].&[230800],230800,318
[DMH_INCIDENT].[HoraId].&[230801],230801,367
[DMH_INCIDENT].[HoraId].&[230802],230802,323
[DMH_INCIDENT].[HoraId].&[230803],230803,315
[DMH_INCIDENT].[HoraId].&[230804],230804,332
[DMH_INCIDENT].[HoraId].&[230805],230805,345
[DMH_INCIDENT].[HoraId].&[230806],230806,329
[DMH_INCIDENT].[HoraId].&[230807],230807,363
[DMH_INCIDENT].[HoraId].&[230808],230808,330
[DMH_INCIDENT].[HoraId].&[230809],230809,343
[DMH_INCIDENT].[HoraId].&[230810],230810,347
[DMH_INCIDENT].[HoraId].&[230811],230811,309
[DMH_INCIDENT].[HoraId].&[230812],230812,362
[DMH_INCIDENT].[HoraId].&[230813],230813,323
[DMH_INCIDENT].[HoraId].&[230814],230814,366
[DMH_INCIDENT].[HoraId].&[230815],230815,307
[DMH_INCIDENT].[HoraId].&[230816],230816,346
[DMH_INCIDENT].[HoraId].&[230817],230817,333
[DMH_INCIDENT].[HoraId].&[230818],230818,346
[DMH_INCIDENT].[HoraId].&[230819],230819,305
[DMH_INCIDENT].[HoraId].&[230820],230820,343
[DMH_INCIDENT].[HoraId].&[230821],230821,326
[DMH_INCIDENT].[HoraId].&[230822],230822,352
[DMH_INCIDENT].[HoraId].&[230823],230823,346
[DMH_INCIDENT].[HoraId].&[230824],230824,381
[DMH_INCIDENT].[HoraId].&[230825],230825,367
[DMH_INCIDENT].[HoraId].&[230826],230826,348
[DMH_INCIDENT].[HoraId].&[230827],230827,359
[DMH_INCIDENT].[HoraId].&[230828],230828,383
[DMH_INCIDENT].[HoraId].&[230829],230829,332
[DMH_INCIDENT].[HoraId].&[230830],230830,305
[DMH_INCIDENT].[HoraId].&[230831],230831,329
[DMH_INCIDENT].[HoraId].&[230832],230832,334
[DMH_INCIDENT].[HoraId].&[230833],230833,315
[DMH_INCIDENT].[HoraId].&[230834],230834,334
[DMH_INCIDENT].[HoraId].&[230835],230835,334
[DMH_INCIDENT].[HoraId].&[230836],230836,349
[DMH_INCIDENT].[HoraId].&[230837],230837,363
[DMH_INCIDENT].[HoraId].&[230838],230838,311
[DMH_INCIDENT].[HoraId].&[230839],230839,338
[DMH_INCIDENT].[HoraId].&[230840],230840,368
[DMH_INCIDENT].[HoraId].&[230841],230841,350
[DMH_INCIDENT].[HoraId].&[230842],230842,324
[DMH_INCIDENT].[HoraId].&[230843],230843,316
[DMH_INCIDENT].[HoraId].&[230844],230844,316
[DMH_INCIDENT].[HoraId].&[230845],230845,352
[DMH_INCIDENT].[HoraId].&[230846],230846,326
[DMH_INCIDENT].[HoraId].&[230847],230847,325
[DMH_INCIDENT].[HoraId].&[230848],230848,311
[DMH_INCIDENT].[HoraId].&[230849],230849,298
[DMH_INCIDENT].[HoraId].&[230850],230850,331
[DMH_INCIDENT].[HoraId].&[230851],230851,362
[DMH_INCIDENT].[HoraId].&[230852],230852,337
[DMH_INCIDENT].[HoraId].&[230853],230853,330
[DMH_INCIDENT].[HoraId].&[230854],230854,346
[DMH_INCIDENT].[HoraId].&[230855],230855,321
[DMH_INCIDENT].[HoraId].&[230856],230856,332
[DMH_INCIDENT].[HoraId].&[230857],230857,342
[DMH_INCIDENT].[HoraId].&[230858],230858,339
[DMH_INCIDENT].[HoraId].&[230859],230859,352
[DMH_INCIDENT].[HoraId].&[230900],230900,343
[DMH_INCIDENT].[HoraId].&[230901],230901,342
[DMH_INCIDENT].[HoraId].&[230902],230902,336
[DMH_INCIDENT].[HoraId].&[230903],230903,342
[DMH_INCIDENT].[HoraId].&[230904],230904,313
[DMH_INCIDENT].[HoraId].&[230905],230905,319
[DMH_INCIDENT].[HoraId].&[230906],230906,318
[DMH_INCIDENT].[HoraId].&[230907],230907,323
[DMH_INCIDENT].[HoraId].&[230908],230908,356
[DMH_INCIDENT].[HoraId].&[230909],230909,334
[DMH_INCIDENT].[HoraId].&[230910],230910,356
[DMH_INCIDENT].[HoraId].&[230911],230911,349
[DMH_INCIDENT].[HoraId].&[230912],230912,349
[DMH_INCIDENT].[HoraId].&[230913],230913,309
[DMH_INCIDENT].[HoraId].&[230914],230914,350
[DMH_INCIDENT].[HoraId].&[230915],230915,348
[DMH_INCIDENT].[HoraId].&[230916],230916,386
[DMH_INCIDENT].[HoraId].&[230917],230917,302
[DMH_INCIDENT].[HoraId].&[230918],230918,343
[DMH_INCIDENT].[HoraId].&[230919],230919,348
[DMH_INCIDENT].[HoraId].&[230920],230920,313
[DMH_INCIDENT].[HoraId].&[230921],230921,303
[DMH_INCIDENT].[HoraId].&[230922],230922,340
[DMH_INCIDENT].[HoraId].&[230923],230923,323
[DMH_INCIDENT].[HoraId].&[230924],230924,349
[DMH_INCIDENT].[HoraId].&[230925],230925,348
[DMH_INCIDENT].[HoraId].&[230926],230926,347
[DMH_INCIDENT].[HoraId].&[230927],230927,352
[DMH_INCIDENT].[HoraId].&[230928],230928,320
[DMH_INCIDENT].[HoraId].&[230929],230929,313
[DMH_INCIDENT].[HoraId].&[230930],230930,335
[DMH_INCIDENT].[HoraId].&[230931],230931,332
[DMH_INCIDENT].[HoraId].&[230932],230932,324
[DMH_INCIDENT].[HoraId].&[230933],230933,287
[DMH_INCIDENT].[HoraId].&[230934],230934,329
[DMH_INCIDENT].[HoraId].&[230935],230935,330
[DMH_INCIDENT].[HoraId].&[230936],230936,342
[DMH_INCIDENT].[HoraId].&[230937],230937,354
[DMH_INCIDENT].[HoraId].&[230938],230938,311
[DMH_INCIDENT].[HoraId].&[230939],230939,336
[DMH_INCIDENT].[HoraId].&[230940],230940,342
[DMH_INCIDENT].[HoraId].&[230941],230941,314
[DMH_INCIDENT].[HoraId].&[230942],230942,302
[DMH_INCIDENT].[HoraId].&[230943],230943,338
[DMH_INCIDENT].[HoraId].&[230944],230944,329
[DMH_INCIDENT].[HoraId].&[230945],230945,328
[DMH_INCIDENT].[HoraId].&[230946],230946,367
[DMH_INCIDENT].[HoraId].&[230947],230947,351
[DMH_INCIDENT].[HoraId].&[230948],230948,310
